landmark,info/source_line,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
chr12,5193,105126469,3p,,F,5O55L:02071:00780,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5194,105555510,3p,,R,5O55L:02389:02682,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5195,106029329,3p,,F,5O55L:00484:00562,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5196,106401988,3p,,F,5O55L:02161:01400,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5197,106967313,3p,,R,5O55L:00868:02036,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5198,107362443,3p,,F,5O55L:02578:01285,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5199,107590167,3p,,F,5O55L:00663:01898,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5200,107758901,3p,,R,G13FKHM01APQUQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5201,107890263,3p,,R,5O55L:02124:01690,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5202,108637150,3p,,R,GXIEMIS01BBP3C,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5203,108659282,3p,,F,G13FKHM01BCEZ2,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5204,109045303,3p,,R,G13FKHM01BU0DT,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5205,109078999,3p,,R,G13FKHM01AKTQP,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5206,109934387,3p,,R,G13FKHM01ADJJI,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5207,109974894,5p,,R,RSHY_106G_38_031,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5208,109984318,3p,,F,5O55L:02158:00542,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5209,109993264,3p,,F,G13FKHM01BNMRJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5210,109993555,3p,,F,G13FKHM01APXFL,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5211,110042111,3p,,R,GXIEMIS01APTO6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5212,110135861,3p,,F,5O55L:00895:01043,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5213,110167230,3p,,F,ID30F3,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5214,110285413,3p,,R,G13FKHM01A3YJM,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5215,110310356,3p,,R,GXIEMIS01AIG4S,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5216,110323876,3p,,R,5O55L:01509:01482,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5217,110324673,5p,,F,RSHY_BN_251_012,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5218,110545285,3p,,R,G13FKHM01A43P6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5219,110546732,3p,,R,5O55L:02327:01325,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5220,110569745,3p,,R,5O55L:02361:01143,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5221,110575155,3p,,R,GXIEMIS01BFM4N,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5222,110646326,3p,,F,5O55L:00626:00819,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5223,110738885,3p,,F,G13FKHM01AZ7BU,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5224,111364974,3p,,R,G13FKHM01A9BO1,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5225,111460938,3p,,R,GXIEMIS01A5AYK,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5226,111467921,3p,,F,5O55L:01228:00966,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5227,111485677,3p,,F,G13FKHM01BUJ8N,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5228,111503231,3p,,R,GXIEMIS01APRVP,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5229,111543977,3p,,R,5O55L:01968:02559,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5230,111705291,3p,,F,5O55L:01064:00476,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5231,111976056,3p,,R,G13FKHM01BF80H,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5232,111977366,3p,,R,G13FKHM01BTL7Z,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5233,111977558,3p,,F,G13FKHM01ATVAF,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5234,111978993,3p,,R,G13FKHM01BZ0GM,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5235,111981675,3p,,R,G13FKHM01BIMS4,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5236,111982012,3p,,F,GXIEMIS01BB42M,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5237,111997061,3p,,F,GXIEMIS01ARN5I,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5238,111998356,3p,,R,GXIEMIS01AP3XK,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5239,111999040,3p,,F,5O55L:01745:01782,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5240,112000635,3p,,R,5O55L:02318:01042,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5241,112042150,3p,,F,GXIEMIS01A2HLX,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5242,112048465,3p,,R,5O55L:00974:02540,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5243,112075698,3p,,R,5O55L:01902:01250,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5244,112085300,3p,,F,GXIEMIS01ATLYQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5245,112106471,3p,,R,5O55L:02551:01584,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5246,112147904,3p,,F,GXIEMIS01AUQYW,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5247,112249453,3p,,F,5O55L:01353:01817,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5248,112830446,3p,,R,G13FKHM01AUOTY,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5249,112913177,3p,,R,G13FKHM01BX2SQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5250,112913545,3p,,R,G13FKHM01BWCMX,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5251,112942197,3p,,F,GXIEMIS01AH9X5,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5252,112982007,3p,,F,G13FKHM01BDA3P,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5253,112986098,3p,,R,G13FKHM01BAGEY,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5254,112992034,3p,,F,5O55L:02279:01211,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5255,113182795,3p,,F,G13FKHM01ALC5Z,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5256,113238941,3p,,R,GXIEMIS01BADRS,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5257,113262456,3p,,F,ID23C2,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5258,113598430,3p,,F,5O55L:02263:02714,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5259,115371113,3p,,R,5O55L:00954:00057,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5260,115970180,3p,,F,5O55L:02379:02017,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5261,116082360,3p,,F,G13FKHM01A2M92,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5262,116082402,3p,,F,G13FKHM01A2EJA,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5263,116096576,3p,,R,GXIEMIS01BFN7U,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5264,116105660,3p,,R,G13FKHM01BY70X,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5265,116169120,3p,,R,5O55L:02380:01367,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5266,116200356,3p,,R,5O55L:02132:02438,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5267,116957380,5p,,R,171__071,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5268,117656890,3p,,R,G13FKHM01BM95Q,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5269,118185238,3p,,R,5O55L:02380:01551,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5270,118240891,3p,,F,5O55L:02611:01694,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5271,118271937,3p,,R,5O55L:00384:00119,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5272,118347809,3p,,F,5O55L:01458:00583,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5273,118349738,3p,,F,G13FKHM01AATC2,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5274,119765497,3p,,R,5O55L:00641:00665,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5275,119992156,3p,,R,G13FKHM01BDTYT,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5276,120017618,3p,,R,G13FKHM01AAUAJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5277,120019703,3p,,R,GXIEMIS01BJOLW,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5278,120030625,3p,,R,5O55L:00952:02226,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5279,120031792,3p,,R,GXIEMIS01AG18X,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5280,120033742,3p,,R,IBB9H05,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5281,120035312,3p,,F,5O55L:02218:01087,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5282,120049358,3p,,F,GXIEMIS01ACEBE,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5283,120106170,3p,,R,G13FKHM01AR65D,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5284,120246062,3p,,R,G13FKHM01B0Y91,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5285,120453933,3p,,R,GXIEMIS01A997J,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5286,120782076,3p,,R,GXIEMIS01BL5HB,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5287,120783105,3p,,R,ID25G12,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5288,120784112,3p,,R,GXIEMIS01BUWUT,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5289,120800357,3p,,R,G13FKHM01AYO2B,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5290,120803650,3p,,R,5O55L:01394:00367,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5291,120814288,3p,,R,GXIEMIS01ATFKJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5292,120831351,3p,,F,5O55L:01460:01027,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5293,120836066,3p,,F,G13FKHM01ATS1S,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5294,120840459,3p,,F,G13FKHM01BAKIO,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5295,120848450,5p,,R,164__085,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5296,120856597,3p,,R,G13FKHM01BEFY3,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5297,120861611,3p,,R,G13FKHM01AAQMG,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5298,120865535,3p,,F,ID7E6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5299,120881117,3p,,F,GXIEMIS01AY7XE,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5300,120895454,3p,,F,5O55L:01905:01391,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5301,121176835,3p,,F,GXIEMIS01AESXT,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5302,121317591,3p,,F,G13FKHM01BXDUD,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5303,121347684,3p,,F,G13FKHM01B2NKO,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5304,121408509,3p,,F,5O55L:02011:01031,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5305,121483430,3p,,F,G13FKHM01AX52G,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5306,121530621,3p,,R,G13FKHM01A59SR,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5307,121585322,3p,,F,G13FKHM01BCDYY,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5308,121587193,3p,,R,GXIEMIS01AOLJ0,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5309,121638555,3p,,R,GXIEMIS01AVS8T,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5310,121666908,3p,,F,GXIEMIS01A3ZQ1,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5311,121807375,3p,,F,5O55L:01593:02710,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5312,121831517,3p,,R,G13FKHM01BHHRN,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5313,121901591,3p,,R,5O55L:01337:01480,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5314,121907218,3p,,R,5O55L:02373:00822,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5315,122089568,3p,,F,5O55L:02291:01945,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5316,122089604,3p,,F,5O55L:02013:01380,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5317,122090298,3p,,R,GXIEMIS01APQV0,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5318,122102821,3p,,R,5O55L:02350:01566,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5319,122210255,5p,,R,HSHY_BN231__003,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5320,122271877,3p,,R,GXIEMIS01BGCP6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5321,122283151,3p,,F,G13FKHM01A5DD0,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5322,122303899,3p,,R,GXIEMIS01B0JYG,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5323,122336848,5p,,R,RSHY_106BN23__059,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5324,122343520,3p,,R,5O55L:02360:01737,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5325,122347892,3p,,F,G13FKHM01A2QSU,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5326,122366704,3p,,R,5O55L:01135:02282,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5327,122373907,3p,,R,G13FKHM01ACEHW,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5328,122417948,3p,,R,GXIEMIS01AMN5Z,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5329,122479458,3p,,F,5O55L:02435:02006,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5330,122507577,3p,,F,G13FKHM01AHHTU,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5331,122521287,3p,,F,5O55L:01915:01091,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5332,122522883,3p,,R,GXIEMIS01A1BTP,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5333,122533787,3p,,F,5O55L:01887:01006,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5334,122541442,3p,,R,5O55L:02195:01261,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5335,122543913,3p,,F,G13FKHM01BOIPY,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5336,122550355,3p,,R,G13FKHM01BZ0A9,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5337,122551889,3p,,F,G13FKHM01AYIMV,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5338,122555156,3p,,F,5O55L:01791:00399,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5339,122555204,3p,,R,5O55L:02411:02622,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5340,122559801,3p,,F,GXIEMIS01ACHYB,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5341,122565345,3p,,F,G13FKHM01BSHC2,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5342,122572969,3p,,R,IBB2D8,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5343,122574335,3p,,F,5O55L:02533:02569,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5344,122625891,3p,,F,IBB1A3,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5345,122875737,3p,,R,GXIEMIS01BCKJH,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5346,122885358,3p,,F,G13FKHM01BYJAZ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5347,122894660,3p,,F,GXIEMIS01BZ06D,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5348,122909547,3p,,R,GXIEMIS01AE4MJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5349,123164963,3p,,R,IBB4C01,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5350,123196665,3p,,R,IBB14E4,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5351,123218941,3p,,R,GXIEMIS01A52JQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5352,123240183,5p,,F,RSHY_106N_57_019,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5353,123251645,3p,,R,5O55L:01912:02007,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5354,123296569,3p,,F,G13FKHM01AZULV,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5355,123323575,3p,,R,5O55L:02096:02555,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5356,123327628,3p,,F,5O55L:00805:00988,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5357,123386355,3p,,R,5O55L:01457:01359,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5358,123445619,3p,,R,GXIEMIS01APG56,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5359,123649168,3p,,R,5O55L:02055:01452,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5360,123963566,3p,,R,IBB8A08,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5361,124931256,3p,,R,5O55L:02306:00694,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5362,125123497,3p,,F,G13FKHM01BGVEI,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5363,126994565,3p,,F,G13FKHM01APULA,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5364,128129914,3p,,F,5O55L:00585:02314,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5365,129265872,3p,,R,G13FKHM01A5MYR,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5366,129871843,3p,,F,IBB12E04,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5367,130279907,3p,,R,5O55L:01581:01788,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5368,130293274,3p,,F,G13FKHM01BKJVQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5369,130522708,3p,,F,IBB11D03,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5370,130810650,5p,,F,RSHY_106BN06__045,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5371,130869472,5p,,F,RSHY_106BN_72_046,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5372,131724034,3p,,R,G13FKHM01BRIJ4,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5373,131964333,3p,,F,G13FKHM01BCHJF,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5374,132097497,3p,,F,5O55L:02265:01610,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5375,132626710,5p,,R,RSHY_106G_110_073,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5376,132653728,3p,,F,IBB11B08,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5377,132655847,3p,,R,5O55L:02366:00996,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5378,132715776,3p,,F,5O55L:01883:02592,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5379,132769900,3p,,F,GXIEMIS01ARYLW,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr12,5380,133147587,5p,,F,RSHY_106BN_53_021,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5381,20005492,3p,,F,G13FKHM01A5V3B,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5382,20027729,3p,,R,G13FKHM01AOSBA,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5383,20589433,3p,,F,IBB13D8,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5384,20816973,5p,,R,128__055,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5385,20894736,3p,,R,5O55L:01469:01053,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5386,21301291,3p,,R,5O55L:02383:01867,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5387,23970084,3p,,R,5O55L:00560:00527,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5388,24162624,3p,,F,5O55L:01734:01162,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5389,24175868,3p,,F,IBB2D9,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5390,24260541,3p,,F,5O55L:02596:01758,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5391,24262837,3p,,F,G13FKHM01AWBT8,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5392,27121823,3p,,F,5O55L:02339:02318,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5393,27428790,3p,,R,5O55L:00532:02020,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5394,27750387,3p,,F,G13FKHM01BWHYL,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5395,28156676,3p,,R,G13FKHM01AN0WA,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5396,28181689,3p,,F,5O55L:01546:01809,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5397,28204835,3p,,R,5O55L:01613:02169,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5398,28247768,5p,,F,RSHY_106BN_113_035,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5399,28407019,3p,,F,IBB3G02,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5400,28712676,3p,,R,5O55L:02080:00807,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5401,29412708,3p,,F,5O55L:00745:02451,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5402,29805502,3p,,F,5O55L:00795:00407,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5403,29833737,5p,,F,RSHY_106BN_54_019,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5404,29842737,3p,,R,5O55L:01129:00682,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5405,30235687,3p,,R,G13FKHM01ADF9U,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5406,30279460,3p,,F,G13FKHM01B29ZX,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5407,30294649,3p,,R,ID24D4,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5408,30378869,3p,,R,G13FKHM01BJVUQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5409,30630742,3p,,F,GXIEMIS01BX211,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5410,30636888,3p,,R,5O55L:01286:02231,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5411,31898347,3p,,R,GXIEMIS01A2XXA,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5412,32424291,3p,,R,5O55L:01306:00942,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5413,32526773,3p,,F,5O55L:01293:02124,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5414,32662097,3p,,F,G13FKHM01A173C,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5415,32662862,3p,,R,IBB9D03,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr13,5416,32662914,3p,,R,5O55L:01858:01606,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
